cell_sets_per_sec,cumulative_flops,cumulative_flops_val_sync,decoder_loss,epoch,mfu (%),step,train/gradient_norm,train_loss,val/decoder_loss,val_loss
13.086182594299316,6310543371534336.0,,0.09942779690027237,99,6.617061138153076,2599,2.5279722213745117,0.08607368171215057,,
10.83944034576416,6431899819966464.0,,0.07957243919372559,101,5.480989933013916,2649,1.6875778436660767,0.04851245880126953,,
13.13379955291748,6553256805269504.0,,0.0787438154220581,103,6.641138553619385,2699,1.5527610778808594,0.0593639612197876,,
9.130733489990234,6674613253701632.0,,0.07342803478240967,105,3.250352621078491,2749,1.5308727025985718,0.054985105991363525,,
7.952336311340332,6795969702133760.0,,0.20751917362213135,107,2.8308677673339844,2799,2.245540142059326,0.15054035186767578,,
8.723356246948242,6917326150565888.0,,0.10847187042236328,109,3.105334758758545,2849,1.7839521169662476,0.07461303472518921,,
8.439924240112305,7038683135868928.0,,0.11642670631408691,111,3.004438877105713,2899,1.4817417860031128,0.07594871520996094,,
9.781912803649902,7160039584301056.0,,0.07756316661834717,113,3.482158899307251,2949,1.7227810621261597,0.05415743589401245,,
,7281396032733184.0,,0.0759878158569336,115,,2999,1.44426429271698,0.05311405658721924,,
,7402753018036224.0,,0.09354424476623535,117,,3049,1.4641579389572144,0.06418716907501221,,
,7524109466468352.0,,0.06836891174316406,119,,3099,1.336923599243164,0.04550635814666748,,
,7645465914900480.0,,0.08014810085296631,121,,3149,1.2446653842926025,0.052206993103027344,,
,7766822363332608.0,,0.0810161828994751,123,,3199,1.4841476678848267,0.05534708499908447,,
13.271404266357422,7888179348635648.0,,0.08127918094396591,124,6.710718631744385,3249,1.6849294900894165,0.060709476470947266,,
12.55223560333252,8009535797067776.0,,0.0717998743057251,126,6.347069263458252,3299,1.5769932270050049,0.04583573341369629,,
12.211104393005371,8130892245499904.0,,0.06907987594604492,128,6.174575328826904,3349,1.3934834003448486,0.04884260892868042,,
7.367778301239014,8252249230802944.0,,0.06852495670318604,130,2.622776985168457,3399,1.4179182052612305,0.044728994369506836,,
8.357582092285156,8373605679235072.0,,0.20105719566345215,132,2.9751267433166504,3449,1.8992160558700562,0.14162111282348633,,
10.019375801086426,8494962127667200.0,,0.10464811325073242,134,3.5666911602020264,3499,1.6293705701828003,0.068015456199646,,
7.787793159484863,8616318576099328.0,,0.11272799968719482,136,2.77229380607605,3549,1.5200961828231812,0.0687483549118042,,
8.623174667358398,8737675561402368.0,,0.0691061019897461,138,3.069672107696533,3599,1.433305263519287,0.04347097873687744,,
,8859032009834496.0,,0.07316029071807861,140,,3649,1.6384055614471436,0.05050688982009888,,
,8980388458266624.0,,0.0903465747833252,142,,3699,1.2314660549163818,0.06100815534591675,,
,9101745443569664.0,,0.06606841087341309,144,,3749,1.2770684957504272,0.04109537601470947,,
,9223101892001792.0,,0.07634663581848145,146,,3799,0.9747635722160339,0.04606342315673828,,
,9344458340433920.0,,0.06870627403259277,148,,3849,1.2106372117996216,0.04368472099304199,,
14.392383575439453,9465814788866048.0,,0.06279678642749786,149,7.277544975280762,3899,1.1441478729248047,0.046457670629024506,,
11.403361320495605,9587171237298176.0,,0.06752443313598633,151,5.766138553619385,3949,1.3304576873779297,0.038531720638275146,,
13.020652770996094,9708527685730304.0,,0.06204867362976074,153,6.583925724029541,3999,1.1722559928894043,0.043233275413513184,,
,,9708527685730304.0,,153,,3999,,,0.38675764203071594,0.29121431708335876
8.887921333312988,9829885207904256.0,,0.06280028820037842,155,3.163916826248169,4049,1.2505521774291992,0.043468177318573,,
8.830224990844727,9951241656336384.0,,0.23725664615631104,157,3.1433777809143066,4099,1.6425808668136597,0.12761688232421875,,
9.406319618225098,1.0072598104768512e+16,,0.09784185886383057,159,3.3484556674957275,4149,1.3497751951217651,0.06543219089508057,,
8.726066589355469,1.019395455320064e+16,,0.10084760189056396,161,3.106299638748169,4199,1.1714990139007568,0.06569647789001465,,
9.971233367919922,1.0315311001632768e+16,,0.06943380832672119,163,3.549553394317627,4249,1.3613901138305664,0.04017537832260132,,
,1.0436667450064896e+16,,0.06957137584686279,165,,4299,1.3005224466323853,0.05059969425201416,,
,1.0558023898497024e+16,,0.08808708190917969,167,,4349,1.1424044370651245,0.05664324760437012,,
,1.0679381420670976e+16,,0.06180429458618164,169,,4399,1.1543481349945068,0.04037755727767944,,
,1.0800737869103104e+16,,0.07587540149688721,171,,4449,1.1542304754257202,0.04756057262420654,,
,1.0922094317535232e+16,,0.0663611888885498,173,,4499,1.0788406133651733,0.043545305728912354,,
11.48046875,1.104345076596736e+16,,0.06268024444580078,174,5.8051276206970215,4549,1.0035210847854614,0.045697689056396484,,
10.102375030517578,1.1164807214399488e+16,,0.06345200538635254,176,5.108291149139404,4599,1.2424860000610352,0.04033631086349487,,
11.99095630645752,1.1286163662831616e+16,,0.06068277359008789,178,6.063257217407227,4649,1.0509247779846191,0.04130101203918457,,
8.378117561340332,1.1407520111263744e+16,,0.0594477653503418,180,2.9824371337890625,4699,1.1460374593734741,0.035954058170318604,,
8.225140571594238,1.1528877633437696e+16,,0.23781847953796387,182,2.9279801845550537,4749,1.6316941976547241,0.12884604930877686,,
8.235613822937012,1.1650234081869824e+16,,0.09751248359680176,184,2.931708574295044,4799,1.130863070487976,0.06016272306442261,,
8.35067367553711,1.1771590530301952e+16,,0.09892153739929199,186,2.9726674556732178,4849,1.0633114576339722,0.06383901834487915,,
8.74739933013916,1.189294697873408e+16,,0.058386802673339844,188,3.113893508911133,4899,1.0095138549804688,0.03662431240081787,,
,1.2014303427166208e+16,,0.06286156177520752,190,,4949,1.0123767852783203,0.03820067644119263,,
,1.2135659875598336e+16,,0.08043789863586426,192,,4999,0.9997364282608032,0.053370118141174316,,
,1.2257016324030464e+16,,0.058449387550354004,194,,5049,0.9870239496231079,0.036906301975250244,,
,1.2378373846204416e+16,,0.08023619651794434,196,,5099,1.206345796585083,0.04376798868179321,,
,1.2499730294636544e+16,,0.0615236759185791,198,,5149,0.9196617603302002,0.0392223596572876,,
11.664510726928711,1.2621086743068672e+16,,0.060065653175115585,199,5.898189067840576,5199,0.9320728778839111,0.04304618760943413,,
13.360008239746094,1.27424431915008e+16,,0.05934309959411621,201,6.755521297454834,5249,0.8526015281677246,0.03461521863937378,,
19.38136100769043,1.2863799639932928e+16,,0.06030690670013428,203,9.800233840942383,5299,1.0265543460845947,0.04190796613693237,,
8.210121154785156,1.2985156088365056e+16,,0.05563151836395264,205,2.9226338863372803,5349,0.9466565251350403,0.03529238700866699,,
8.24869155883789,1.3106513610539008e+16,,0.2303633689880371,207,2.93636417388916,5399,1.2478699684143066,0.1215406060218811,,
10.112964630126953,1.3227870058971136e+16,,0.08858811855316162,209,3.600006580352783,5449,0.8254747986793518,0.056489408016204834,,
7.991358757019043,1.3349226507403264e+16,,0.09708046913146973,211,2.8447587490081787,5499,1.010467767715454,0.0645362138748169,,
9.176299095153809,1.3470582955835392e+16,,0.05772590637207031,213,3.266572952270508,5549,0.9317110776901245,0.03729081153869629,,
,1.359193940426752e+16,,0.06498324871063232,215,,5599,1.2017059326171875,0.03630185127258301,,
,1.3713295852699648e+16,,0.07887935638427734,217,,5649,0.8906375765800476,0.049591779708862305,,
,1.3834652301131776e+16,,0.057094693183898926,219,,5699,0.9908907413482666,0.03470379114151001,,
,1.3956009823305728e+16,,0.0695427656173706,221,,5749,0.8366892337799072,0.03918123245239258,,
,1.4077366271737856e+16,,0.058757781982421875,223,,5799,0.7731290459632874,0.03725653886795044,,
21.886550903320312,1.4198722720169984e+16,,0.06003418192267418,224,11.06698989868164,5849,0.9639450907707214,0.04075183719396591,,
10.172945022583008,1.4320079168602112e+16,,0.057836174964904785,226,5.143975257873535,5899,0.9225387573242188,0.03622305393218994,,
13.708523750305176,1.444143561703424e+16,,0.09678125381469727,228,6.93174934387207,5949,2.7177629470825195,0.07589977979660034,,
8.879192352294922,1.4562792065466368e+16,,0.09953629970550537,230,3.160809278488159,5999,1.830048680305481,0.07128626108169556,,
,,1.4562792065466368e+16,,230,,5999,,,0.3442811667919159,0.291096568107605
8.57103443145752,1.4684148513898496e+16,,0.0785219669342041,232,3.0511114597320557,6049,1.5096668004989624,0.0588681697845459,,
8.233369827270508,1.4805506036072448e+16,,0.11371743679046631,234,2.9309096336364746,6099,1.311031699180603,0.07624644041061401,,
8.288237571716309,1.4926862484504576e+16,,0.13169491291046143,236,2.950441598892212,6149,1.6975313425064087,0.0990639328956604,,
9.934999465942383,1.5048218932936704e+16,,0.06635308265686035,238,3.5366549491882324,6199,1.1149615049362183,0.0478283166885376,,
,1.5169575381368832e+16,,0.06226229667663574,240,,6249,0.8824945092201233,0.03993278741836548,,
,1.529093182980096e+16,,0.07832479476928711,242,,6299,0.7611262202262878,0.04898250102996826,,
,1.5412288278233088e+16,,0.051502346992492676,244,,6349,0.6480115652084351,0.03357738256454468,,
,1.5533644726665216e+16,,0.06826984882354736,246,,6399,0.5866654515266418,0.04068022966384888,,
,1.5655002248839168e+16,,0.05760979652404785,248,,6449,0.616004228591919,0.03586083650588989,,
13.889265060424805,1.5776358697271296e+16,,0.0532989501953125,249,7.023141860961914,6499,0.6103516221046448,0.03482847288250923,,
14.601095199584961,1.5897715145703424e+16,,0.05818641185760498,251,7.38308048248291,6549,0.8620555400848389,0.03519761562347412,,
14.275182723999023,1.6019071594135552e+16,,0.0557788610458374,253,7.2182817459106445,6599,0.8219017386436462,0.04011881351470947,,
8.444781303405762,1.614042804256768e+16,,0.05890369415283203,255,3.0061678886413574,6649,0.9483663439750671,0.036820411682128906,,
9.252830505371094,1.6261784490999808e+16,,0.2558412551879883,257,3.2938168048858643,6699,1.38469660282135,0.10166162252426147,,
9.02657413482666,1.6383140939431936e+16,,0.08652937412261963,259,3.2132740020751953,6749,0.7179994583129883,0.053475141525268555,,
7.609316349029541,1.6504498461605888e+16,,0.08651041984558105,261,2.7087597846984863,6799,0.6823263764381409,0.054376840591430664,,
8.27996826171875,1.6625854910038016e+16,,0.05350387096405029,263,2.947497844696045,6849,0.663726806640625,0.03270852565765381,,
,1.6747211358470144e+16,,0.05736875534057617,265,,6899,0.8509801626205444,0.03442549705505371,,
,1.6868567806902272e+16,,0.07385718822479248,267,,6949,0.7456611394882202,0.04841083288192749,,
,1.69899242553344e+16,,0.052321672439575195,269,,6999,0.7458572387695312,0.033777058124542236,,
,1.7111280703766528e+16,,0.06446361541748047,271,,7049,0.7104339003562927,0.04043614864349365,,
,1.7232637152198656e+16,,0.0565565824508667,273,,7099,0.7283930778503418,0.03558468818664551,,
12.56762981414795,1.7353994674372608e+16,,0.05464477464556694,274,6.354853630065918,7149,0.7781606912612915,0.040079690515995026,,
14.054862976074219,1.7475351122804736e+16,,0.05367863178253174,276,7.106876850128174,7199,0.6996222734451294,0.0348355770111084,,
13.59565258026123,1.7596707571236864e+16,,0.05128359794616699,278,6.87467622756958,7249,0.7268596887588501,0.03738057613372803,,
8.943458557128906,1.7718064019668992e+16,,0.04841649532318115,280,3.1836867332458496,7299,0.6855836510658264,0.03127849102020264,,
7.380718231201172,1.783942046810112e+16,,0.24382615089416504,282,2.6273834705352783,7349,1.195398211479187,0.10879284143447876,,
8.753049850463867,1.7960776916533248e+16,,0.08266198635101318,284,3.115905284881592,7399,0.6289470195770264,0.05235171318054199,,
9.832180976867676,1.80821344387072e+16,,0.08492469787597656,286,3.5000534057617188,7449,0.6968992948532104,0.05312615633010864,,
8.06961727142334,1.820349088713933e+16,,0.050289273262023926,288,2.872617244720459,7499,0.6586920619010925,0.029842495918273926,,
,1.8324847335571456e+16,,0.051775217056274414,290,,7549,0.5273492336273193,0.03156691789627075,,
,1.8446203784003584e+16,,0.07116341590881348,292,,7599,0.640895426273346,0.046200335025787354,,
,1.856756023243571e+16,,0.04953503608703613,294,,7649,0.6610682010650635,0.03160357475280762,,
,1.868891668086784e+16,,0.0616985559463501,296,,7699,0.64790940284729,0.03932452201843262,,
,1.881027312929997e+16,,0.05570399761199951,298,,7749,0.6658238172531128,0.03769630193710327,,
13.811738014221191,1.8931629577732096e+16,,0.053522493690252304,299,6.983940124511719,7799,0.6669903993606567,0.03423032909631729,,
44.19700622558594,1.9052986026164224e+16,,0.05837690830230713,301,22.348325729370117,7849,0.8981675505638123,0.03491353988647461,,
12.05650806427002,1.917434247459635e+16,,0.0561145544052124,303,6.0964035987854,7899,0.7118157148361206,0.037582337856292725,,
8.898645401000977,1.929569892302848e+16,,0.05106914043426514,305,3.167734146118164,7949,0.6993662118911743,0.03394824266433716,,
8.657991409301758,1.941705537146061e+16,,0.06366384029388428,307,3.082066297531128,7999,1.0656856298446655,0.059910356998443604,,
,,1.941705537146061e+16,,307,,7999,,,0.3188159167766571,0.2718433141708374
16.45509147644043,1.9538413967376384e+16,,0.08832240104675293,309,5.857673168182373,8049,0.8485089540481567,0.05379694700241089,,
8.582990646362305,1.965977041580851e+16,,0.09199261665344238,311,3.0553674697875977,8099,1.2014806270599365,0.05746191740036011,,
10.461225509643555,1.978112686424064e+16,,0.05870771408081055,313,3.723980665206909,8149,1.1114397048950195,0.04350656270980835,,
,1.990248331267277e+16,,0.057718873023986816,315,,8199,0.630454421043396,0.03587394952774048,,
,2.0023839761104896e+16,,0.07340121269226074,317,,8249,0.7570750117301941,0.04904073476791382,,
,2.0145196209537024e+16,,0.05815112590789795,319,,8299,0.8845868706703186,0.0375332236289978,,
,2.026655265796915e+16,,0.07576191425323486,321,,8349,0.9477688074111938,0.04858708381652832,,
,2.038790910640128e+16,,0.10919761657714844,323,,8399,6.771308422088623,0.08991563320159912,,
11.245722770690918,2.050926555483341e+16,,0.06416549533605576,324,5.686427593231201,8449,0.9098963737487793,0.04620647430419922,,
10.699976921081543,2.0630622003265536e+16,,0.060584068298339844,326,5.410470008850098,8499,0.8287701606750488,0.03733634948730469,,
12.859016418457031,2.0751978451697664e+16,,0.05788862705230713,328,6.502193927764893,8549,0.7025569081306458,0.04116392135620117,,
9.984591484069824,2.087333490012979e+16,,0.05293118953704834,330,3.5543084144592285,8599,0.7167026996612549,0.036316096782684326,,
9.117764472961426,2.099469134856192e+16,,0.06858491897583008,332,3.2457358837127686,8649,0.9268924593925476,0.06354308128356934,,
8.550443649291992,2.111604779699405e+16,,0.08534455299377441,334,3.0437815189361572,8699,0.9351789355278015,0.06366944313049316,,
9.292122840881348,2.1237406392909824e+16,,0.09103631973266602,336,3.3078038692474365,8749,0.6852620244026184,0.05950254201889038,,
11.03920841217041,2.135876284134195e+16,,0.05980420112609863,338,3.9297306537628174,8799,0.7598478198051453,0.03335171937942505,,
,2.148011928977408e+16,,0.06131255626678467,340,,8849,0.9425305724143982,0.039629578590393066,,
,2.160147573820621e+16,,0.08194077014923096,342,,8899,1.640823245048523,0.06056588888168335,,
,2.1722832186638336e+16,,0.053658246994018555,344,,8949,0.7586982846260071,0.03579443693161011,,
,2.1844188635070464e+16,,0.09612882137298584,346,,8999,3.848968505859375,0.066273033618927,,
,2.196554508350259e+16,,0.0845491886138916,348,,9049,1.1399264335632324,0.05650365352630615,,
12.455591201782227,2.208690153193472e+16,,0.05839824676513672,349,6.298201084136963,9099,0.7080573439598083,0.04177255555987358,,
13.908642768859863,2.220825798036685e+16,,0.056873321533203125,351,7.03294038772583,9149,0.6331310272216797,0.03555673360824585,,
11.593996047973633,2.2329614428798976e+16,,0.07349741458892822,353,5.8625335693359375,9199,0.7945829033851624,0.054275572299957275,,
8.01899528503418,2.2450970877231104e+16,,0.07628309726715088,355,2.8545968532562256,9249,2.319237470626831,0.06116575002670288,,
8.880729675292969,2.257232732566323e+16,,0.18799316883087158,357,3.1613564491271973,9299,6.932790756225586,0.08730286359786987,,
8.320070266723633,2.269368377409536e+16,,0.12077569961547852,359,2.961773157119751,9349,1.8150310516357422,0.08818000555038452,,
9.756840705871582,2.281504022252749e+16,,0.09669160842895508,361,3.473233938217163,9399,0.7527289986610413,0.06839108467102051,,
8.5524320602417,2.2936398818443264e+16,,0.052657127380371094,363,3.0444893836975098,9449,0.5580705404281616,0.03290671110153198,,
,2.305775526687539e+16,,0.05423164367675781,365,,9499,0.5371606945991516,0.032273828983306885,,
,2.317911171530752e+16,,0.07231318950653076,367,,9549,0.5126773715019226,0.04634326696395874,,
,2.330046816373965e+16,,0.04903721809387207,369,,9599,0.5638071894645691,0.03177440166473389,,
,2.3421824612171776e+16,,0.06584811210632324,371,,9649,0.5798212885856628,0.04240429401397705,,
,2.3543181060603904e+16,,0.05724596977233887,373,,9699,0.7356192469596863,0.03734421730041504,,
28.4554386138916,2.366453750903603e+16,,0.04775810241699219,374,14.388564109802246,9749,0.547873318195343,0.03335847705602646,,
13.634865760803223,2.378589395746816e+16,,0.0499420166015625,376,6.894504070281982,9799,0.48891371488571167,0.03022158145904541,,
13.404614448547363,2.390725040590029e+16,,0.0511937141418457,378,6.778077125549316,9849,0.564448893070221,0.03616070747375488,,
8.543967247009277,2.4028606854332416e+16,,0.050086140632629395,380,3.041476011276245,9899,0.6378995180130005,0.033262670040130615,,
12.936573028564453,2.4149963302764544e+16,,0.090462327003479,382,4.6051530838012695,9949,2.076817035675049,0.0705265998840332,,
9.117575645446777,2.427131975119667e+16,,0.0898127555847168,384,3.245668888092041,9999,0.8920086026191711,0.057782530784606934,,
,,2.427131975119667e+16,,384,,9999,,,0.4944157600402832,0.36006397008895874
7.945466995239258,2.43926761996288e+16,,0.08641242980957031,386,2.8284223079681396,10049,0.7051157355308533,0.05741894245147705,,
8.630560874938965,2.451403264806093e+16,,0.05285060405731201,388,3.0723018646240234,10099,0.6691756844520569,0.03407710790634155,,
,2.4635391243976704e+16,,0.05400967597961426,390,,10149,0.4917174279689789,0.0327373743057251,,
,2.475674769240883e+16,,0.0730506181716919,392,,10199,0.6746953725814819,0.05199229717254639,,
,2.487810414084096e+16,,0.04941725730895996,394,,10249,0.5456767678260803,0.034211039543151855,,
,2.499946058927309e+16,,0.05992257595062256,396,,10299,0.4443933963775635,0.0353204607963562,,
,2.5120817037705216e+16,,0.05474436283111572,398,,10349,0.5730763673782349,0.03496807813644409,,
12.07852554321289,2.5242173486137344e+16,,0.07287521660327911,399,6.107536792755127,10399,1.0649076700210571,0.04989461973309517,,
14.235139846801758,2.536352993456947e+16,,0.06814324855804443,401,7.198034286499023,10449,1.3058812618255615,0.04586946964263916,,
15.143988609313965,2.54848863830016e+16,,0.054314255714416504,403,7.657595634460449,10499,0.5924819111824036,0.03934967517852783,,
8.350098609924316,2.560624283143373e+16,,0.06026566028594971,405,2.9724628925323486,10549,0.9971086978912354,0.04402422904968262,,
9.009882926940918,2.5727599279865856e+16,,0.21675777435302734,407,3.2073323726654053,10599,3.2638723850250244,0.11186563968658447,,
8.583929061889648,2.5848955728297984e+16,,0.08135581016540527,409,3.055701732635498,10649,0.5407251715660095,0.05212503671646118,,
21.926237106323242,2.597031217673011e+16,,0.07929837703704834,411,7.805288314819336,10699,0.4578939378261566,0.04997307062149048,,
7.151833534240723,2.609166862516224e+16,,0.046486496925354004,413,2.545905113220215,10749,0.486328125,0.030075669288635254,,
,2.6213027221078016e+16,,0.05225849151611328,415,,10799,0.5230908989906311,0.03221219778060913,,
,2.6334383669510144e+16,,0.06897902488708496,417,,10849,0.4965505599975586,0.04458242654800415,,
,2.645574011794227e+16,,0.04526698589324951,419,,10899,0.5185069441795349,0.02983313798904419,,
,2.65770965663744e+16,,0.060871124267578125,421,,10949,0.4613606631755829,0.03777515888214111,,
,2.669845301480653e+16,,0.06017649173736572,423,,10999,0.8549799919128418,0.04086047410964966,,
13.759872436523438,2.6819809463238656e+16,,0.061818696558475494,424,6.957714080810547,11049,1.7780590057373047,0.0471685416996479,,
12.828725814819336,2.6941165911670784e+16,,0.05032455921173096,426,6.48687744140625,11099,0.5593854784965515,0.03448718786239624,,
12.881072044372559,2.706252236010291e+16,,0.048889994621276855,428,6.513346195220947,11149,0.4381798505783081,0.03375101089477539,,
8.741301536560059,2.718387880853504e+16,,0.05689120292663574,430,3.1117231845855713,11199,0.8112185001373291,0.03688788414001465,,
9.865826606750488,2.730523525696717e+16,,0.16804170608520508,432,3.512030839920044,11249,2.4642276763916016,0.09469479322433472,,
11.8006591796875,2.7426591705399296e+16,,0.0798114538192749,434,4.200791358947754,11299,0.5768283009529114,0.05143648386001587,,
9.106030464172363,2.7547948153831424e+16,,0.08089172840118408,436,3.241558790206909,11349,0.5311338901519775,0.05291485786437988,,
9.127429962158203,2.766930460226355e+16,,0.04997289180755615,438,3.2491767406463623,11399,0.5448833703994751,0.030151963233947754,,
,2.779066105069568e+16,,0.05096030235290527,440,,11449,0.6944811940193176,0.03733092546463013,,
,2.7912019646611456e+16,,0.0697174072265625,442,,11499,0.5669589042663574,0.04415762424468994,,
,2.8033376095043584e+16,,0.04691028594970703,444,,11549,0.5886260271072388,0.03255945444107056,,
,2.815473254347571e+16,,0.06050693988800049,446,,11599,0.4855654239654541,0.03967636823654175,,
,2.827608899190784e+16,,0.05560803413391113,448,,11649,0.61122727394104,0.03600287437438965,,
9.564504623413086,2.839744544033997e+16,,0.05627269670367241,449,4.836315631866455,11699,0.639863908290863,0.03702735900878906,,
10.905797004699707,2.8518801888772096e+16,,0.051192402839660645,451,5.514543533325195,11749,0.5428939461708069,0.030278146266937256,,
12.210007667541504,2.8640158337204224e+16,,0.049802184104919434,453,6.174021244049072,11799,0.496884286403656,0.033370137214660645,,
16.027984619140625,2.876151478563635e+16,,0.045261263847351074,455,5.705631732940674,11849,0.42986592650413513,0.028835058212280273,,
11.539616584777832,2.888287123406848e+16,,0.14147841930389404,457,4.107865333557129,11899,5.302924156188965,0.12322163581848145,,
8.359774589538574,2.900422768250061e+16,,0.08055770397186279,459,2.975907325744629,11949,0.5521998405456543,0.049565911293029785,,
9.664273262023926,2.9125584130932736e+16,,0.09264028072357178,461,3.440281867980957,11999,1.2571320533752441,0.06821906566619873,,
,,2.9125584130932736e+16,,461,,11999,,,0.3338654935359955,0.27875542640686035
8.105774879455566,2.9246940579364864e+16,,0.05450606346130371,463,2.885488510131836,12049,0.6185057163238525,0.03664720058441162,,
