TF,target,score
ARID3A,RNASET2,2.006867072805185
ARID3A,TMEM200B,0.7118673661020309
ARID3A,CLDN15,0.7542760364244194
ARID3A,SORBS3,0.7158508811770822
ARID3A,ATN1,3.5089240781559123
ARID3A,MBD6,2.592349953362098
ARID3A,C6orf47,0.6958934047256135
ARID3A,SLC16A3,1.8040281891134493
ARID3A,HRK,1.5563767744639931
ARID3A,SLC4A3,0.8169661510593312
ARID3A,GNPTG,1.0115094141289083
ARID3A,AGRN,1.9730144549778452
ARID3A,SAMD4B,1.434418153437505
ARID3A,GADD45B,1.53655903596461
ARID3A,ATP6V0C,1.1738928223639784
ARID3A,FASN,1.2108941242358173
ARID3A,C19orf70,0.5085049867707129
ARID3A,TPRG1L,0.84485973208742
ARID3A,PPP1R12C,0.9222900886886044
ARID3A,TRIP10,1.4720578426310107
ARID3A,INO80E,1.4901938851690415
ARID3A,GNB1,0.08098524976645859
ARID3A,HSPG2,0.8175377321404029
ARID3A,NDST1,0.689547376144627
ARID3A,C7orf26,0.5085303350041721
ARNTL,KCNV2,1.5906723467268815
ARNTL,ANO9,1.3953254101518684
ARNTL,ARNTL,1.0
ARNTL,BIRC7,1.14482701616021
ARNTL,R3HDM4,0.9074354541223884
ASCL1,DISP2,1.595677000398134
ASCL1,EPHA8,0.3630177208300501
ASCL1,KLC2,0.2709012137487087
ASCL1,GLTPD2,1.0363361794596964
ASCL1,DECR2,0.39558102384524485
ASCL1,CSMD1,1.2881122574693538
ASCL1,CDH10,0.6639285211615253
ASCL1,KCNIP1,1.0927990807087282
ASCL1,EFNA3,0.24371779907322577
ASCL1,KIRREL2,0.30458696708707494
ASCL1,KLK14,1.6996559029788811
ASCL1,IL11RA,1.0934263747880268
ATF2,SLC1A6,0.538975857852483
ATF2,SLC35E2B,0.6766581572960011
ATF2,RWDD3,0.7168360031856902
ATF2,CTDSP2,0.8728328408493
ATF2,HERC4,1.3123630168340388
ATF2,IL17B,2.2989268707409085
ATF2,PROC,0.9028618580524614
ATF2,SULT1C4,0.7525514727012779
ATF2,ATP6V1E1,0.5739711399459279
ATF2,AGTR2,0.7558466444066814
ATF2,CST4,0.546626918506818
ATF2,PRKCD,1.013915373178192
ATF2,ZNF136,0.5899660271598143
ATF2,TMEM30B,0.6243391317468052
ATF2,IDH3G,0.6989395441239961
ATF2,CORO2B,1.1404131360452479
ATF2,FBXO8,0.9532985534585153
ATF2,MIEN1,1.1455927438428495
ATF2,NPC1,0.3985210351376727
ATF2,DCAF12,1.2000315783454478
ATF3,LGALS3,0.3387672538030294
ATF3,USP20,1.63716628187089
ATF3,CLYBL,1.154117111260507
ATF3,SESN2,1.031822733468267
ATF3,GRIN3B,0.48133283858274284
ATF3,NMB,0.27778566319836046
ATF3,SH3RF3,2.1881947924628347
ATF3,SEMA3D,1.095814883161424
ATF3,ATF3,1.0
ATF3,NTRK1,0.2686304344011774
ATF3,SLC22A1,0.6381340868052039
ATF3,NOL4,0.5944128126374347
ATF3,RP9,0.6805471075636864
ATF3,FRRS1L,0.8931891396725353
ATF3,SH2D1B,0.7197264066674259
ATF3,TTLL2,0.531448262800158
ATF3,GBP2,0.796027083504709
ATF3,PLA2R1,0.5930482453901236
ATF3,MYH6,0.6493179859156502
ATF3,PEX14,0.934383999658622
ATF3,HOXD3,0.7376260903577865
ATF3,PCYT2,0.4883126588479181
ATF3,SLC9A3R2,0.5478081558525744
ATOH7,SRD5A2,3.8146535818616645
ATOH7,C7orf31,1.4391136967104947
ATOH7,TM4SF19,0.844345827340994
ATOH7,IL17D,1.571519795692296
ATOH7,P2RY14,0.7700587079105972
BACH1,ARID3C,0.6574712619721427
BACH1,CD160,0.963506049556282
BACH1,SH3YL1,0.9907485012704791
BACH1,SNRPN,0.5735458202353059
BACH1,XIRP2,1.2761356849495258
BACH1,DUSP8,0.7317932954655473
BACH1,ATP13A3,0.6692207405153712
BACH1,GPR62,0.5253716992638738
BACH1,BRPF3,0.49028372344493104
BACH1,FAM150A,1.153204008682158
BACH1,UBTFL1,2.1278485319994775
BACH1,BACH1,1.0
BACH1,PLCL2,1.0386618827600864
BACH1,SPIN1,1.6285244553061167
BACH1,SLC38A9,0.8923648412376405
BACH2,DPF3,0.26593196177349676
BACH2,RHOBTB1,0.4715635647390447
BACH2,INSRR,0.5566906343893473
BACH2,SPON2,0.357750916781456
BACH2,SCARA5,0.8569575993353643
BACH2,SEMA7A,0.3830832408084004
BACH2,KEL,0.24278784197551845
BACH2,SLITRK6,0.3477134228131859
BACH2,PHACTR1,0.6248270308536304
BACH2,CRYGC,0.4657465963118066
BACH2,SLCO6A1,0.6335079940135744
BACH2,SYNJ1,0.38362302724906816
BACH2,EEPD1,0.8244275351534862
BACH2,HOXD8,0.44600033272184997
BACH2,TBC1D2,0.4272246335921377
BACH2,TRPM2,0.43654926422575835
BACH2,PAX7,0.2457061003668632
BACH2,EXOC3,0.3154488027024137
BACH2,SLC8A3,0.2615120497476277
BACH2,KCNMA1,1.6616997319524527
BACH2,TUSC5,0.9730595817702847
BACH2,CNGA2,0.5830258822607558
BACH2,FGF23,1.9761184478966216
BACH2,SERPINB11,1.5210491028643764
BARX1,KCNC3,0.791306032089867
BARX1,KLK6,1.0862239386812937
BARX1,HSD3B1,1.066634446560926
BARX1,HSD3B2,1.556462966953405
BARX1,AQP1,2.774649877658671
BARX1,YY2,0.8416097608920176
BARX1,SPON2,0.7112835408075392
BARX1,RGS22,0.5674014611375136
BARX1,TBXAS1,1.073705314819653
BARX1,PRSS46,0.4333921105484946
BARX1,KLK13,0.5593973900720891
BARX1,PDE2A,0.11696821120625076
BARX1,SNAP91,0.18106249564555071
BARX1,FAM198A,0.5092575947784953
BARX1,LTF,0.0794763287490171
BCL6,BCL6,1.0
BCL6,UPK3A,1.4300922038617712
BCL6,EN2,1.0143769724899165
BCL6,C9orf170,0.6213399966721439
BCL6,NCALD,1.110116392132013
BCL6,MS4A15,1.666657428534808
BCL6,EXOC6,1.2249538795252546
BCLAF1,GTF2H2,0.26493158527065874
BCLAF1,XRCC4,0.24496475599048056
BCLAF1,CHORDC1,0.35194281724077686
BCLAF1,KRR1,0.8853032019424155
BCLAF1,BLM,0.3472892011672702
BCLAF1,SDAD1,0.7887348564615055
BCLAF1,COX10,1.3639972775535303
BCLAF1,ROCK2,0.31953487549298965
BCLAF1,PBRM1,0.36467855574431807
BCLAF1,GNAI3,0.5250470984921579
BCLAF1,MTHFD1,0.31287038301616626
BCLAF1,MAK16,0.4842859166726078
BCLAF1,SALL3,0.6420748218763854
BCLAF1,TES,0.5657247524752916
BCLAF1,BCLAF1,1.0
BCLAF1,TRPS1,0.38772007769761185
BCLAF1,FOXJ3,0.32381237268823904
BCLAF1,GATA2,0.3428782482138766
BCLAF1,TOP1,0.3162456784308034
BCLAF1,RSL24D1,0.3056754083406632
BCLAF1,MAST4,0.3005506387536022
BCLAF1,DNTTIP2,0.32684783125169137
BCLAF1,CCNT1,0.34920993659166083
BCLAF1,TM9SF2,0.5204149787316217
BCLAF1,BRCA1,0.36487037866283367
BCLAF1,WRNIP1,0.48878355380802113
BCLAF1,SCHIP1,0.9221928451975966
BCLAF1,ZRANB2,0.4676655481381188
BCLAF1,POLA1,1.0708909177965298
BCLAF1,HS3ST3B1,0.7932694239960976
BCLAF1,OSBPL11,0.4368017473990489
BCLAF1,THOC5,0.5602504184066633
BCLAF1,POLR2K,0.3519674308774966
BCLAF1,RAI14,0.7632304432403926
BCLAF1,NCOA2,0.31688636364940237
BCLAF1,RREB1,0.3572030276850875
BCLAF1,PTBP3,0.6765411114010735
BCLAF1,ZNF782,0.27051987792687066
BCLAF1,SP2,0.25292927362901374
BCLAF1,TEAD1,0.2603195218231304
BCLAF1,EXTL3,0.48838768417965206
BCLAF1,CANX,0.4482712537545707
BCLAF1,BAZ1A,0.4443903440058604
BCLAF1,NETO1,0.3430327929917644
BCLAF1,BEND3,0.2710632760572268
BCLAF1,VPS4B,1.1703771585920317
BCLAF1,ELOVL5,1.2825338012139453
BCLAF1,DNAJA1,0.4093955682470697
BCLAF1,FUBP3,0.3104317988402276
BCLAF1,EIF3A,0.43012273557442937
BCLAF1,M6PR,1.1122581359516883
BCLAF1,DENR,0.31060305783327136
BCLAF1,SACS,2.517544360760067
BCLAF1,TRIM60,0.5565116966412799
BCLAF1,UNK,0.2646415480078901
BCLAF1,SMG1,0.34648545856651375
BCLAF1,NOL10,0.304035256728757
BCLAF1,TGOLN2,0.33054992914012354
BCLAF1,ASCC3,0.7593376357880252
BCLAF1,COG3,0.17656661171422033
BCLAF1,AKAP10,0.32232576984075484
BCLAF1,FIBP,0.15411323837271948
BCLAF1,MANBAL,0.06045795914976284
BCLAF1,CTR9,0.19260413236757784
BCLAF1,PDSS1,0.1676139253902919
BCLAF1,MED15,0.1892576991380694
BCLAF1,RSL1D1,0.29367073448051917
BCLAF1,SMC3,0.1640896156727534
BCLAF1,LUC7L2,0.2152286041104559
BCLAF1,CTTNBP2NL,0.17265720592487704
BCLAF1,THADA,0.16488819127852003
BCLAF1,TLK1,0.09309124711464227
BCLAF1,PTAR1,0.33423960113113826
BCLAF1,ZNF407,0.4276911357287055
BCLAF1,EIF3M,0.0033332611238536067
BCLAF1,TXNRD1,0.2420529663970734
BCLAF1,DCTN6,0.18403992903133773
BCLAF1,NUP37,0.12179272369881772
BCLAF1,HNRNPF,0.1681585588659107
BCLAF1,AKAP2,0.29718810415988844
BCLAF1,FAM53B,0.24868263035371171
BCLAF1,SNRNP200,0.03859618686620055
BCLAF1,SECISBP2,0.14251753943494322
BCLAF1,GATAD2A,0.3271276328972841
BCLAF1,DNAJC5,0.17332580133560804
BCLAF1,SHF,0.172434506737963
BCLAF1,ZNF460,0.23750597620845973
BCLAF1,YDJC,0.14155069373802265
BCLAF1,CHUK,0.24868292086470825
BCLAF1,LONP2,0.15102988548178628
BCLAF1,PMM2,0.12445050380057195
BCLAF1,ARIH1,0.15358423178562167
BCLAF1,IPMK,0.4802515022822815
BCLAF1,GCK,0.21985188132595263
BCLAF1,HELB,0.16905392323838353
BCLAF1,RBM12,0.34140463015906014
BHLHE22,OPRL1,0.8911284318073168
BHLHE22,EPHA6,1.0054428708591883
BHLHE22,MACROD2,0.7331688435583241
BHLHE22,SLITRK3,1.1179905820103089
BHLHE22,ZNF804B,0.6594514435602026
BHLHE22,TUBA8,1.3565719147450324
BHLHE22,SHISA7,1.7029954623105654
BHLHE22,C17orf97,1.1402615716481088
BHLHE22,NTF4,0.7691163212241819
BHLHE22,PHOSPHO1,1.0657499370021553
BHLHE22,ORAI1,1.5929469655951594
BHLHE22,NPL,0.5633029962677725
BHLHE22,LHCGR,0.7611825390619996
BHLHE22,FRMD7,1.025381824485787
BHLHE22,KCNA1,1.3502421605975896
BHLHE41,BHLHE41,1.0
BHLHE41,GPX6,0.8978385355644316
BHLHE41,GRHL1,0.42943875936362813
BHLHE41,SPATA2,0.42047481868984105
BHLHE41,UGT2A3,1.3828045927804231
BPTF,STAG2,1.0022173080054804
BPTF,USP34,1.1057743735306598
BPTF,NEXN,1.5970636502383708
BPTF,SLITRK1,0.6587596067056292
BPTF,ELOVL5,0.7327836791022865
BPTF,ZNF644,0.8476212859261368
BPTF,R3HDM1,0.7065582772417814
BPTF,MORF4L1,0.5600190008908164
BPTF,ZNF592,0.5614803031952581
BPTF,PRDM10,0.5463933929230029
BPTF,KRAS,0.8662229452503647
BPTF,NET1,1.4052954734182865
BPTF,BPTF,1.0
BPTF,SPRED3,0.7525278771902912
BPTF,LIN54,1.2640963880356568
BPTF,LPIN2,0.8483222694427343
BPTF,HEATR5A,0.9705558301448278
BPTF,ANKRD11,0.7541369020310098
BPTF,DHX9,1.1075045210918566
BPTF,STRN,1.3066854458918706
BPTF,RAD50,1.5234481993837865
CCNT2,PSAPL1,0.5774592142122466
CCNT2,UBE2D3,0.8452047621645717
CCNT2,KCNH3,0.5748908624253126
CCNT2,PLCB4,1.0248111550480108
CCNT2,SCAF8,1.25527631819056
CCNT2,KRT7,0.5938881697011751
CCNT2,ADAMTS10,1.1716975948915072
CCNT2,CGGBP1,0.7129708872156643
CCNT2,ZNF35,0.9076616023143638
CCNT2,RPP40,0.8870925698768943
CDX2,DLX1,0.5496576860407688
CDX2,SERTAD4,0.4244971601191301
CDX2,HDAC4,0.7693765409023036
CDX2,TCERG1L,0.2664530619083931
CDX2,NR2F1,0.47994514864741405
CDX2,GAD1,0.32818077118229744
CDX2,WNT8B,0.2570278203912899
CDX2,MKX,0.2689040268317584
CDX2,HOXA1,0.49498009291991896
CDX2,GRIK3,0.37437503498415
CDX2,TLX3,0.9944252331649637
CDX2,SHISA3,0.3153398459991622
CDX2,CRLF1,0.3014980668682321
CDX2,LYPD6B,0.5235921363188927
CDX2,C17orf96,0.7205807914013015
CDX2,PDE1B,0.7510766565569191
CDX2,KITLG,0.9253665344840986
CDX2,FGF19,0.3337807964113426
CDX2,TNFRSF1A,0.29529316773472825
CDX2,ADAMTS16,0.7366582350527936
CDX2,MMP9,0.2505594548271145
CDX2,PGK2,0.32927307988097343
CDX2,TTC29,0.3254556352838819
CDX2,DEXI,0.5328003249711577
CDX2,AFF2,0.28073641540077177
CDX2,SEMA4A,0.8658871083406642
CDX2,AQP11,1.7519334323697842
CDX2,SPATA2,0.6561815382846835
CDX2,CLCNKB,0.5659117722132272
CDX2,CAT,1.6531774955992342
CDX2,EPN3,1.5257146154632728
CDX2,CDX2,1.0
CDX2,FAM3B,0.36268235578265634
CDX2,CREG1,0.46165882982400763
CDX2,FAM71E1,0.5510392391255264
CDX2,CYP24A1,0.4860817218132347
CDX2,LRRC3B,0.5091680798621361
CDX2,RTN4R,0.41229733029688376
CDX2,SRRD,0.42105184392243755
CDX2,C1QTNF9B-AS1,0.6506125708205521
CDX2,COL11A2,0.06734728906349047
CDX2,MAPKAPK3,0.11572566516936095
CDX2,DLX6,0.15366271722497915
CDX2,SP5,0.05432004819923319
CDX2,UQCRFS1,0.08180097989319073
CDX2,MSX2,0.24531183048431404
CDX2,KLF10,0.11298586470223179
CDX2,ZSCAN10,0.04420948844507242
CDX2,KLK6,0.02267406819438134
CDX2,SOX2,0.054689766080948644
CDX2,RAI2,0.19587173543382116
CDX2,TFAP2A,0.08206179193428602
CDX2,SOCS2,0.21639684599559003
CDX2,GABRA5,0.15562668071936864
CDX2,SERPINA12,1.6340415590781914e-05
CDX2,BARX1,0.09710277354790894
CDX2,BASP1,0.11115144900172629
CDX2,GET4,0.20653905649914234
CDX2,FBXL12,0.16227815405475512
CDX2,KISS1R,0.08661847620466911
CDX2,ACTG2,0.6322076822073721
CDX2,TMEM125,0.10379788910370492
CDX2,MYF5,0.030329621178807838
CDX2,SCG3,0.05061409587188986
CDX2,TMEM234,0.2232402535413296
CDX2,ARMC6,0.12050328458549338
CDX2,PI4K2A,0.14662351057364573
CEBPA,ARHGAP39,0.24915765555788752
CEBPA,SSX7,0.7997108090250143
CEBPA,COL5A3,0.3097725263898525
CEBPA,BIRC8,0.6200920436568654
CEBPA,LEMD1,0.2456259413277507
CEBPA,NUDT17,0.2514809840091066
CEBPA,TMIE,0.4810147379407264
CEBPA,ESPNL,0.33729043856637797
CEBPA,MYH8,0.2857837095769677
CEBPA,ATP1A3,2.26369371149886
CEBPA,FTCD,1.2757750120585052
CEBPA,PIWIL4,3.9217713888119587
CEBPA,KCNMA1,0.6126236177268931
CEBPA,HIST2H4B,0.8886423571779725
CEBPA,HIST2H4A,0.9197901714899259
CEBPA,CCDC159,1.9615404164839447
CEBPA,SLAMF1,1.2591081791860745
CEBPA,DECR2,0.6889797878069093
CEBPA,LBX2,0.6963963415417026
CEBPA,UNC5CL,0.26553558665249866
CEBPA,CILP,0.9775583889467045
CEBPA,MX1,0.30557721067664034
CEBPA,CEBPE,2.2502423701575265
CEBPA,PLA1A,0.5498901501113451
CEBPA,PRDM8,0.8833955816016293
CEBPA,C5orf49,0.246293185169696
CEBPA,ASTN1,0.6233496060845011
CEBPA,CDK15,0.920408053611507
CEBPA,COL10A1,0.9228359000193356
CEBPA,MARCH11,1.7015288988782882
CEBPA,TNFRSF4,1.3551854191101511
CEBPA,CYP1A1,1.2680838079933852
CEBPA,TMEM215,1.8929444953665688
CEBPA,ZNF774,0.9947879986009547
CEBPA,PDE8A,1.0686220932797188
CEBPA,CEBPA,1.0
CEBPA,SULT2B1,1.4199190000970858
CEBPA,KRTAP13-1,1.3778212306394146
CEBPA,SPTA1,0.5117773739530755
CEBPA,GNGT1,0.7285538911137629
CEBPA,CST2,1.2127276755559269
CEBPA,CD180,1.0359702422247865
CEBPA,PRMT8,4.613408303482883
CEBPA,CLEC18A,0.7664872467416245
CEBPB,PARVB,1.4623113581367544
CEBPB,GRIK3,0.2736541734845237
CEBPB,YBX2,0.6044930538643299
CEBPB,OLFM2,0.25885086138364594
CEBPB,HSPA12A,0.5279462261270922
CEBPB,TPK1,0.25687226203288366
CEBPB,COL14A1,0.3603994614303372
CEBPB,RNF182,0.3441983812200748
CEBPB,NCOR2,0.3995513635796811
CEBPB,PWWP2B,1.1376188356095025
CEBPB,GAA,0.2662237051371385
CEBPB,NKAIN4,0.46141115263029603
CEBPB,USP51,0.27161788047987173
CEBPB,ATP13A1,0.34161830851440805
CEBPB,PTPN9,0.4866833377994326
CEBPB,APOM,3.397215075646427
CEBPB,RAD9A,0.4384270502692445
CEBPB,UTF1,0.6763213266106869
CEBPB,RBM14-RBM4,0.34598768039114036
CEBPB,VWA3B,0.5294825221699582
CEBPB,MB,0.45108704925185217
CEBPB,RTEL1,0.4985711361718521
CEBPB,SGCZ,0.7589186017642233
CEBPB,LCMT2,0.5882109546499221
CEBPB,ECHDC3,0.7184407957107855
CEBPB,FBN3,0.25220719835716077
CEBPB,NOS1AP,1.2931790847845757
CEBPB,ZNF157,0.26563032228932365
CEBPB,CHD5,0.3018568018503588
CEBPB,KCNH5,0.31958735947925987
CEBPB,ATF5,1.4351369554653919
CEBPB,FAM9C,0.39679009518361985
CEBPB,ADRA2B,2.155238165496384
CEBPB,EPHA8,0.5939752313150437
CEBPB,C17orf74,0.6554867251177213
CEBPB,FER1L6,0.6780006999812596
CEBPB,NPTX2,0.5487980989263838
CEBPB,SLC8A2,0.8418385981063694
CEBPB,GALK1,1.2037426140175322
CEBPB,SLC12A9,0.9585732343564957
CEBPB,GOLGA6D,0.7942506276531245
CEBPB,PRG4,1.7589926193680794
CEBPB,IRX6,0.944531079343844
CEBPB,ANKRD33,1.4161585964851073
CEBPB,S100A9,0.8563262304721891
CEBPB,CEBPB,1.0
CEBPB,C4B,0.616773605027318
CEBPB,UGT2B11,0.4568032654232218
CEBPB,IFITM5,1.350939694631443
CEBPB,ARHGEF19,0.507729009627635
CEBPB,VPS37C,0.460920324483889
CEBPB,DOK5,0.20501971527270532
CEBPB,UNC93B1,0.5042006610479124
CEBPB,PROCA1,0.5280137075064009
CEBPD,SOX1,0.40585924716332755
CEBPD,GPRIN2,1.2535489446820225
CEBPD,HRAS,0.2617476514741447
CEBPD,CADM4,1.0752604325681818
CEBPD,SIM2,0.9988587836134467
CEBPD,ADAP1,0.3736310284085308
CEBPD,WNT3A,0.24582876590342784
CEBPD,TP73,0.390375059225983
CEBPD,ULBP3,0.4528612827810331
CEBPD,TMEM121,0.6515271737941964
CEBPD,FOXC2,0.3276394650498461
CEBPD,ICOSLG,0.6905118520340864
CEBPD,VGF,0.3928592818743952
CEBPD,GRIN3B,0.4310286908953067
CEBPD,CEBPD,1.0
CEBPD,DLG4,1.0168684764019875
CEBPD,MATK,1.6215981424961114
CEBPD,NKX2-1,1.0145022825068477
CEBPD,CEACAM21,0.46812063903440965
CEBPD,NEIL1,0.6592628147582221
CEBPD,FAM109B,2.175447126536211
CEBPD,EDAR,0.34641944296031346
CEBPD,GOLT1A,0.38879546192259384
CEBPD,C2orf16,0.8400677859341836
CEBPD,RPL10L,0.7457101628040466
CEBPD,ANXA11,0.6692752782393925
CEBPD,FBXL16,0.5639223369185185
CEBPD,FBXO25,0.5221398041464683
CEBPD,TRPV4,0.64188380247996
CEBPD,SRCIN1,1.8202025065072271
CEBPD,DSG1,0.6917024540890256
CEBPD,TGM2,0.9119244008305818
CEBPD,ULK4,0.9291175116878218
CEBPD,ZFP92,1.3007950442287588
CEBPD,CEACAM3,1.3528725919872777
CEBPD,CEACAM4,0.7304109768789675
CEBPD,XRCC3,0.6583325268856923
CEBPD,CD33,0.5604946276145042
CEBPD,CYHR1,0.16231926965025859
CEBPD,GLT1D1,0.188279090375505
CEBPD,RUNDC3B,0.3524445217837686
CEBPD,CPLX1,0.2079019414370574
CEBPD,ENDOV,0.16576635852177582
CEBPD,ENHO,0.09394976994609125
CEBPD,BOK,0.16140561393593827
CEBPD,GLIS2,0.2240406532368464
CEBPD,PDGFB,0.3182954282263828
CEBPD,JOSD2,0.11003711795083816
CEBPD,GREM2,0.4490268675880995
CEBPD,DLGAP3,0.13479684096353337
CEBPD,SOX14,0.05699454830019048
CEBPD,ZNF319,0.0010597484738844234
CEBPD,MEGF6,0.1395180378032139
CEBPE,HPCAL1,0.9020798437180662
CEBPE,C5,1.7623344779263501
CEBPE,CNTNAP5,0.8769082545771826
CEBPE,BEAN1,1.0182179900763215
CEBPE,CYP2E1,4.161274289640476
CEBPE,PCDHGA12,0.8698152254513594
CEBPG,TIMELESS,0.41783510912218813
CEBPG,MTMR7,0.30677048886837077
CEBPG,OR2A4,2.419298579732259
CEBPG,LNX1,0.7778039775986415
CEBPG,RBM15B,0.4979604080999578
CEBPG,C9orf170,0.660548973311655
CEBPG,AKAP8,0.7675477532917794
CEBPG,C10orf128,1.122843085289198
CEBPG,NSMCE4A,0.41508002346832407
CEBPG,RNASEH2C,0.6564127867099773
CEBPG,MSANTD1,0.5640181893414475
CEBPG,ABHD1,0.7582841448183243
CEBPG,TMEM8A,0.4680535457175633
CEBPG,UBE3C,0.3983917094924485
CEBPG,VKORC1L1,0.6585695906592662
CEBPG,SLC45A2,0.8544278488740734
CEBPG,TCFL5,0.7807041481607679
CEBPG,FOXR1,1.1755007331344796
CEBPG,EXOC7,0.6230833654723892
CEBPG,CTSO,1.3570781929986566
CEBPG,POU4F1,0.882063566027254
CEBPG,APOB,1.1381527322256668
